sales_id,order_id,product_id,customer_id,order_date,order_priority,order_quantity,unit_price,discount,shipping_price,total,total_after_discount,box_size,shipping_cost,box_cost,delivery_date,product_base_revenue,revenue
15972,216028,PFS127075,100922528,2017-05-21,Low,15,19.75,0.04,3.5,296.21,296.21,Small Box,2.45,0.56,2017-05-29,0.62,180.81
15973,216029,PFS127076,100922529,2017-01-29,Low,4,19.88,0.05,4.5,79.51,79.51,Wrap Bag,3.15,0.34,2017-02-06,0.61,45.14
15974,216030,PFS127077,100922530,2017-09-04,Same Day,17,20.48,0.09,15.75,348.08,348.08,Small Box,11.03,0.56,2017-09-05,0.84,281.21
15975,216031,PFS127080,100922531,2017-11-27,Low,14,20.48,0.03,3,286.65,286.65,Jumbo Box,2.1,2.96,2017-12-05,0.62,172.83
15976,216032,PFS127082,100922532,2017-12-11,Medium,17,20.79,0.05,4.5,353.38,353.38,Large Box,3.15,1.48,2017-12-17,0.73,254.47
15977,216033,PFS127088,100922533,2017-04-05,High,4,20.79,0.02,6,83.15,83.15,Small Box,4.2,0.56,2017-04-08,0.8,61.76
15978,216034,PFS127094,100922534,2017-12-07,Critical,18,20.79,0.03,10.5,374.17,374.17,Small Box,7.35,0.56,2017-12-09,0.87,317.61
15979,216035,PFS127100,100922535,2017-01-20,Very Low,8,20.79,0.02,2.33,166.3,166.3,Small Box,1.63,0.56,2017-01-30,0.73,118.67
15980,216036,PFS127101,100922536,2017-08-03,Same Day,17,21.94,0.09,15.75,373.05,373.05,Wrap Bag,11.03,0.34,2017-08-04,0.7,248.5
15981,216037,PFS127102,100922537,2017-11-03,Low,10,21.94,0,2.5,219.44,219.44,Small Box,1.75,0.56,2017-11-11,0.69,148.4
15982,216038,PFS127104,100922538,2017-02-09,Medium,6,22.09,0.07,5.25,132.52,132.52,Small Pack,3.68,0.38,2017-02-15,0.68,86.41
15983,216039,PFS127106,100922539,2017-07-07,High,6,22.75,0.08,3,136.5,136.5,Wrap Bag,2.1,0.34,2017-07-10,0.84,112.39
15984,216040,PFS127109,100922540,2017-08-11,Critical,17,35.08,0.02,13.5,596.37,596.37,Wrap Bag,9.45,0.34,2017-08-13,0.76,443.93
15985,216041,PFS127111,100922541,2017-03-29,Very Low,21,35.1,0.02,2.67,737.1,737.1,Jumbo Drum,1.87,5.42,2017-04-08,0.92,672.03
15986,216042,PFS127112,100922542,2017-09-09,Same Day,15,37.03,0.06,15.75,555.46,555.46,Small Box,11.03,0.56,2017-09-10,0.84,455.66
15987,216043,PFS127113,100922543,2017-06-09,Medium,9,37.03,0.06,3,333.27,333.27,Wrap Bag,2.1,0.34,2017-06-15,0.87,287.51
15988,216044,PFS127116,100922544,2017-11-24,Medium,11,38.61,0.02,5.25,424.71,424.71,Small Pack,3.68,0.38,2017-11-30,0.74,312.1
15989,216045,PFS127049,100922545,2017-11-28,Medium,4,0.53,0.08,3,2.13,2.13,Small Box,2.1,0.56,2017-12-04,0.95,-0.64
15990,216046,PFS127036,100922546,2017-12-21,Very Low,6,1.03,0.03,2,6.16,6.16,Small Box,1.4,0.56,2017-12-31,0.76,2.73
15991,216047,PFS127071,100922547,2017-08-15,Very Low,13,1.78,0.1,2.33,23.15,23.15,Wrap Bag,1.63,0.34,2017-08-25,0.69,13.89
15992,216048,PFS127021,100922548,2017-11-02,Critical,1,2.22,0.01,10.5,2.22,2.22,Small Pack,7.35,0.38,2017-11-04,0.66,-6.26
15993,216049,PFS127023,100922549,2017-04-17,High,12,2.52,0.04,4,30.26,30.26,Jumbo Drum,2.8,5.42,2017-04-20,0.74,14.31
15994,216050,PFS127031,100922550,2017-08-05,Medium,5,2.89,0.07,4.5,14.43,14.43,Small Box,3.15,0.56,2017-08-11,0.62,5.24
15995,216051,PFS127032,100922551,2017-01-23,Low,8,3.12,0.09,2.5,24.96,24.96,Jumbo Drum,1.75,5.42,2017-01-31,0.61,8.1
15996,216052,PFS127035,100922552,2017-01-09,Low,13,3.12,0.05,3.5,40.56,40.56,Small Box,2.45,0.56,2017-01-17,0.38,12.42
15997,216053,PFS127033,100922553,2017-10-14,Same Day,18,3.17,0.01,11.25,57.1,57.1,Jumbo Drum,7.88,5.42,2017-10-15,0.61,21.46
15998,216054,PFS127024,100922554,2017-08-18,Low,5,3.41,0.08,3.5,17.03,17.03,Small Box,2.45,0.56,2017-08-26,0.73,9.36
15999,216055,PFS127016,100922555,2017-01-10,Medium,19,3.6,0.02,3.75,68.42,68.42,Small Box,2.63,0.56,2017-01-16,0.34,20.31
16000,216056,PFS127022,100922556,2017-03-16,High,20,3.77,0.03,9,75.4,75.4,Small Box,6.3,0.56,2017-03-19,0.84,56.56
16001,216057,PFS127030,100922557,2017-01-01,Critical,10,3.89,0.02,6,38.87,38.87,Small Box,4.2,0.56,2017-01-03,0.62,19.51
16002,216058,PFS127067,100922558,2017-11-09,Very Low,11,4.11,0.07,1,45.19,45.19,Large Box,0.7,1.48,2017-11-19,0.84,35.83
16003,216059,PFS127012,100922559,2017-06-08,Same Day,7,5.16,0.04,13.5,36.13,36.13,Small Box,9.45,0.56,2017-06-09,0.37,3.23
16004,216060,PFS127029,100922560,2017-10-01,Low,15,5.16,0.08,4,77.42,77.42,Small Box,2.8,0.56,2017-10-09,0.62,44.85
16005,216061,PFS127062,100922561,2017-10-24,Medium,14,5.16,0.03,5.25,72.25,72.25,Small Box,3.68,0.56,2017-10-30,0.57,37.05
16006,216062,PFS127107,100922562,2017-07-27,High,19,5.2,0.05,9,98.8,98.8,Small Box,6.3,0.56,2017-07-30,0.8,72.18
16007,216063,PFS127128,100922563,2017-06-20,Critical,11,15.2,0.02,10.5,167.2,167.2,Small Box,7.35,0.56,2017-06-22,0.78,122.5
16008,216064,PFS127034,100922564,2017-08-30,Very Low,3,25.21,0.05,2,75.64,75.64,Small Pack,1.4,0.38,2017-09-09,0.55,40.07
16009,216065,PFS127061,100922565,2017-09-12,Same Day,19,5.24,0.1,13.5,99.54,99.54,Wrap Bag,9.45,0.34,2017-09-13,0.58,47.57
16010,216066,PFS127043,100922566,2017-12-05,Medium,5,5.3,0.01,4.5,26.52,26.52,Wrap Bag,3.15,0.34,2017-12-11,0.73,15.96
16011,216067,PFS127064,100922567,2017-03-04,Medium,21,5.46,0.03,5.25,114.66,114.66,Small Box,3.68,0.56,2017-03-10,0.55,58.83
16012,216068,PFS127059,100922568,2017-06-04,Medium,2,75.5,0.03,5.25,151,151,Medium Box,3.68,1.18,2017-06-10,0.63,90.06
16013,216069,PFS127103,100922569,2017-03-19,Very Low,3,45.8,0.03,2.33,137.39,137.39,Small Box,1.63,0.56,2017-03-29,0.69,91.92
16014,216070,PFS127066,100922570,2017-02-17,Very Low,19,5.9,0.03,1.67,112.14,112.14,Small Box,1.17,0.56,2017-02-27,0.31,32.56
16015,216071,PFS127070,100922571,2017-11-24,Critical,7,35.9,0.08,10.5,251.31,251.31,Medium Box,7.35,1.18,2017-11-26,0.69,164.07
16016,216072,PFS127037,100922572,2017-10-22,High,16,26.71,0.07,3,427.33,427.33,Wrap Bag,2.1,0.34,2017-10-25,0.74,315.67
16017,216073,PFS127063,100922573,2017-04-27,Medium,5,36.83,0.07,6.75,184.13,184.13,Small Box,4.73,0.56,2017-05-03,0.42,72.16
16018,216074,PFS127040,100922574,2017-12-06,Low,9,46.93,0.08,4,422.36,422.36,Medium Box,2.8,1.18,2017-12-14,0.67,280.19
16019,216075,PFS127053,100922575,2017-01-18,Low,10,56.93,0,3.5,569.29,569.29,Small Box,2.45,0.56,2017-01-26,0.31,171.08
16020,216076,PFS127105,100922576,2017-09-28,Same Day,19,37.15,0.04,9,705.85,705.85,Small Box,6.3,0.56,2017-09-29,0.67,468.03
16021,216077,PFS127095,100922577,2017-03-09,Low,10,27.72,0.06,3.5,277.22,277.22,Small Pack,2.45,0.38,2017-03-17,0.84,230.37
16022,216078,PFS127086,100922578,2017-10-08,Medium,8,18.63,0.06,3,149.06,149.06,Small Box,2.1,0.56,2017-10-14,0.69,99.44
16023,216079,PFS127013,100922579,2017-05-30,High,5,21.1,0,6,105.51,105.51,Wrap Bag,4.2,0.34,2017-06-02,0.37,34.14
16024,216080,PFS127044,100922580,2017-03-31,Critical,15,22.12,0.02,10.5,331.76,331.76,Small Box,7.35,0.56,2017-04-02,0.73,233.21
16025,216081,PFS127054,100922581,2017-04-17,Very Low,16,23.7,0.06,2.33,379.23,379.23,Small Box,1.63,0.56,2017-04-27,0.76,286.32
16026,216082,PFS127048,100922582,2017-08-04,Same Day,20,44.3,0.07,9,886,886,Small Pack,6.3,0.38,2017-08-05,0.89,782.22
16027,216083,PFS127020,100922583,2017-08-11,Low,21,15.6,0.03,3,327.6,327.6,Jumbo Box,2.1,2.96,2017-08-19,0.74,237.36
16028,216084,PFS127089,100922584,2017-12-31,Medium,16,15.77,0,3.75,252.3,252.3,Small Box,2.63,0.56,2018-01-06,0.84,209.05
16029,216085,PFS127081,100922585,2017-08-05,High,14,16.34,0.02,7,228.77,228.77,Large Box,4.9,1.48,2017-08-08,0.61,133.54
16030,216086,PFS127072,100922586,2017-01-26,Critical,17,16.65,0.08,7.5,283.1,283.1,Small Box,5.25,0.56,2017-01-28,0.68,187.43
16031,216087,PFS127087,100922587,2017-11-16,Very Low,12,32.67,0,2.33,392,392,Medium Box,1.63,1.18,2017-11-26,0.84,326.94
16032,216088,PFS127097,100922588,2017-12-14,Same Day,16,19.67,0.07,11.25,314.67,314.67,Jumbo Drum,7.88,5.42,2017-12-15,0.76,226.11
16033,216089,PFS127119,100922589,2017-08-12,Medium,14,41.5,0,6.75,581.01,581.01,Small Box,4.73,0.56,2017-08-18,0.73,416.99
16034,216090,PFS127121,100922590,2017-05-12,Medium,21,47.5,0.04,3,997.51,997.51,Small Box,2.1,0.56,2017-05-18,0.94,935
16035,216091,PFS127092,100922591,2017-10-22,Medium,11,18.41,0.01,2.25,202.49,202.49,Large Box,1.58,1.48,2017-10-28,0.92,183.56
16036,216092,PFS127057,100922592,2017-06-27,Very Low,3,19.75,0.1,2,59.24,59.24,Small Box,1.4,0.56,2017-07-07,0.69,38.72
16037,216093,PFS127060,100922593,2017-07-30,Very Low,2,19.75,0.01,2.67,39.49,39.49,Small Box,1.87,0.56,2017-08-09,0.59,20.9
16038,216094,PFS127090,100922594,2017-12-12,Critical,8,19.88,0.05,10.5,159.02,159.02,Large Box,7.35,1.48,2017-12-14,0.76,112.15
16039,216095,PFS127091,100922595,2017-01-24,High,11,20.48,0.06,9,225.23,225.23,Small Box,6.3,0.56,2017-01-27,0.84,182.6
16040,216096,PFS127108,100922596,2017-09-06,Medium,12,20.48,0.04,5.25,245.7,245.7,Wrap Bag,3.68,0.34,2017-09-12,0.84,202.67
16041,216097,PFS127041,100922597,2017-08-06,Low,15,20.79,0.06,3,311.81,311.81,Small Box,2.1,0.56,2017-08-14,0.65,199.89
16042,216098,PFS127052,100922598,2017-08-03,Low,8,20.79,0.1,3,166.3,166.3,Large Box,2.1,1.48,2017-08-11,0.42,66.26
16043,216099,PFS127073,100922599,2017-03-11,Same Day,9,20.79,0.03,13.5,187.08,187.08,Jumbo Drum,9.45,5.42,2017-03-12,0.62,101.95
16044,216100,PFS127098,100922600,2017-11-05,Low,3,20.79,0.04,3.5,62.36,62.36,Small Box,2.45,0.56,2017-11-13,0.73,42.71
16045,216101,PFS127114,100922601,2017-06-12,Medium,4,21.94,0,5.25,87.78,87.78,Small Box,3.68,0.56,2017-06-18,0.84,69.6
16046,216102,PFS127120,100922602,2017-06-02,High,5,21.94,0,7,109.72,109.72,Small Box,4.9,0.56,2017-06-05,0.7,70.97
16047,216103,PFS127046,100922603,2017-05-12,Critical,8,22.09,0.07,7.5,176.7,176.7,Jumbo Box,5.25,2.96,2017-05-14,0.69,113.14
16048,216104,PFS127115,100922604,2017-05-30,Very Low,2,22.75,0.06,2.33,45.5,45.5,Large Box,1.63,1.48,2017-06-09,0.76,31.5
16049,216105,PFS127083,100922605,2017-08-12,Same Day,7,23.39,0.01,6.75,163.71,163.71,Small Box,4.73,0.56,2017-08-13,0.73,113.7
16050,216106,PFS127068,100922606,2017-07-29,Low,1,35.1,0.07,4.5,35.1,35.1,Wrap Bag,3.15,0.34,2017-08-06,0.73,22.25
16051,216107,PFS127096,100922607,2017-01-31,Medium,3,37.03,0.05,6,111.09,111.09,Small Box,4.2,0.56,2017-02-06,0.74,77.93
16052,216108,PFS127127,100922608,2017-12-12,High,9,37.03,0.06,7,333.27,333.27,Jumbo Box,4.9,2.96,2017-12-15,0.54,172.11
16053,216109,PFS127122,100922609,2017-09-06,Critical,12,38.61,0.07,6,463.32,463.32,Small Box,4.2,0.56,2017-09-08,0.91,416.86
16054,216110,PFS127079,100922610,2017-06-26,Very Low,5,38.98,0.01,2.33,194.9,194.9,Wrap Bag,1.63,0.34,2017-07-06,0.62,119.41
16055,216111,PFS127093,100922611,2017-08-16,Same Day,4,41.69,0.01,9,166.76,166.76,Wrap Bag,6.3,0.34,2017-08-17,0.84,133.64
16056,216112,PFS127019,100922612,2017-09-27,Medium,3,42.9,0.03,4.5,128.7,128.7,Small Box,3.15,0.56,2017-10-03,0.82,101.82
16057,216113,PFS127126,100922613,2017-12-02,Medium,2,46.64,0.07,5.25,93.29,93.29,Small Box,3.68,0.56,2017-12-08,0.69,60.13
16058,216114,PFS127085,100922614,2017-04-10,Medium,2,45.1,0.01,5.25,90.2,90.2,Small Box,3.68,0.56,2017-04-16,0.69,57.71
16059,216115,PFS127117,100922615,2017-08-16,Very Low,9,35.75,0.08,1.33,321.75,321.75,Small Box,0.93,0.56,2017-08-26,0.73,234.41
16060,216116,PFS127099,100922616,2017-05-16,Very Low,1,76.69,0,2,76.69,76.69,Large Box,1.4,1.48,2017-05-26,0.73,53.35
16061,216117,PFS127084,100922617,2017-09-25,Critical,4,85.24,0.01,7.5,340.96,340.96,Small Box,5.25,0.56,2017-09-27,0.7,231.7
16062,216118,PFS127015,100922618,2017-08-27,High,7,102.7,0.1,7,718.9,718.9,Jumbo Box,4.9,2.96,2017-08-30,0.35,242.53
16063,216119,PFS127017,100922619,2017-06-30,Medium,8,102.7,0.08,3.75,821.6,821.6,Small Box,2.63,0.56,2017-07-06,0.34,278.21
16064,216120,PFS127118,100922620,2017-01-15,Low,5,103.99,0.02,3.5,519.94,519.94,Small Box,2.45,0.56,2017-01-23,0.73,378.2
16065,216121,PFS127078,100922621,2017-07-05,Low,2,119.59,0.02,2.5,239.17,239.17,Jumbo Box,1.75,2.96,2017-07-13,0.8,186.63
16066,216122,PFS127027,100922622,2017-05-13,Same Day,3,128.7,0.05,20.25,386.1,386.1,Small Box,14.18,0.56,2017-05-14,0.67,245.03
16067,216123,PFS127124,100922623,2017-12-02,Low,9,135.2,0.03,2,1216.8,1216.8,Large Box,1.4,1.48,2017-12-10,0.77,934.06
16068,216124,PFS127028,100922624,2017-03-12,Medium,11,154.7,0.07,2.25,1701.7,1701.7,Medium Box,1.58,1.18,2017-03-18,0.65,1102.67
16069,216125,PFS127042,100922625,2017-04-01,High,19,154.7,0.06,6,2939.3,2939.3,Small Box,4.2,0.56,2017-04-04,0.63,1842.88
16070,216126,PFS127110,100922626,2017-07-05,Critical,6,175.49,0.07,12,1052.92,1052.92,Medium Box,8.4,1.18,2017-07-07,0.84,876.14
16071,216127,PFS127014,100922627,2017-02-26,Very Low,9,193.7,0.02,2.33,1743.3,1743.3,Jumbo Drum,1.63,5.42,2017-03-08,0.36,626.47
16072,216128,PFS127018,100922628,2017-04-18,Same Day,8,193.7,0.08,20.25,1549.6,1549.6,Small Box,14.18,0.56,2017-04-19,0.36,543.12
16073,216129,PFS127039,100922629,2017-10-03,Low,7,193.7,0.04,3.5,1355.9,1355.9,Large Box,2.45,1.48,2017-10-11,0.7,940.59
16074,216130,PFS127125,100922630,2017-01-26,Medium,4,193.7,0.08,4.5,774.8,774.8,Jumbo Drum,3.15,5.42,2017-02-01,0.89,681.01
16075,216131,PFS127050,100922631,2017-02-03,High,5,258.7,0.04,6,1293.5,1293.5,Small Box,4.2,0.56,2017-02-06,0.65,836.01
16076,216132,PFS127123,100922632,2017-01-03,Critical,1,258.7,0,9,258.7,258.7,Wrap Bag,6.3,0.34,2017-01-05,0.75,187.39
16077,216133,PFS127051,100922633,2017-08-14,Very Low,2,362.7,0.05,2.33,725.4,725.4,Jumbo Drum,1.63,5.42,2017-08-24,0.44,312.13
16078,216134,PFS127045,100922634,2017-02-15,Same Day,3,453.7,0.02,15.75,1361.1,1361.1,Wrap Bag,11.03,0.34,2017-02-16,0.7,936.78
16079,216135,PFS127011,100922635,2017-02-17,Medium,6,24.3,0.03,4.5,145.8,145.8,Small Box,3.15,0.56,2017-02-23,0.37,50.55
16080,216136,PFS127010,100922636,2017-02-22,Medium,14,23.7,0.08,3,331.83,331.83,Small Box,2.1,0.56,2017-02-28,0.38,123.56
16081,216137,PFS127009,100922637,2017-09-27,Medium,17,40.95,0.07,5.25,696.15,696.15,Jumbo Drum,3.68,5.42,2017-10-03,0.42,283.71
16082,216138,PFS127049,100922638,2017-11-09,Very Low,19,0.53,0.02,1.33,10.13,10.13,Small Box,0.93,0.56,2017-11-19,0.95,8.1
16083,216139,PFS127048,100922639,2017-04-07,Very Low,18,44.3,0.03,1.33,797.4,797.4,Small Pack,0.93,0.38,2017-04-17,0.89,708.7
16084,216140,PFS127047,100922640,2017-12-12,Critical,22,16.65,0.03,10.5,366.37,366.37,Small Box,7.35,0.56,2017-12-14,0.69,243.05
16085,216141,PFS127046,100922641,2017-12-31,High,11,22.09,0.04,5,242.96,242.96,Jumbo Box,3.5,2.96,2018-01-03,0.69,160.4
16086,216142,PFS127045,100922642,2017-01-06,Medium,9,453.7,0.09,5.25,4083.3,4083.3,Wrap Bag,3.68,0.34,2017-01-12,0.7,2840.41
16087,216143,PFS127044,100922643,2017-01-09,Low,2,22.12,0.03,3.5,44.23,44.23,Small Box,2.45,0.56,2017-01-17,0.73,29.14
16088,216144,PFS127043,100922644,2017-12-02,Low,1,5.3,0.05,3,5.3,5.3,Wrap Bag,2.1,0.34,2017-12-10,0.73,1.45
16089,216145,PFS127042,100922645,2017-10-23,Same Day,1,154.7,0.06,13.5,154.7,154.7,Small Box,9.45,0.56,2017-10-24,0.63,87.23
16090,216146,PFS127041,100922646,2017-05-20,Low,1,20.79,0.01,3,20.79,20.79,Small Box,2.1,0.56,2017-05-28,0.65,10.84
16091,216147,PFS127128,100922647,2017-01-19,Medium,2,15.2,0.09,5.25,30.4,30.4,Small Box,3.68,0.56,2017-01-25,0.78,19.47
16092,216148,PFS127127,100922648,2017-06-05,High,5,37.03,0.04,7,185.15,185.15,Jumbo Box,4.9,2.96,2017-06-08,0.54,92.12
16093,216149,PFS127126,100922649,2017-03-30,Critical,5,46.64,0,10.5,233.22,233.22,Small Box,7.35,0.56,2017-04-01,0.69,153.01
16094,216150,PFS127125,100922650,2017-07-10,Very Low,4,193.7,0.04,2,774.8,774.8,Jumbo Drum,1.4,5.42,2017-07-20,0.89,682.76
16095,216151,PFS127124,100922651,2017-10-03,Same Day,8,135.2,0.09,9,1081.6,1081.6,Large Box,6.3,1.48,2017-10-04,0.77,825.05
16096,216152,PFS127123,100922652,2017-08-11,Low,9,258.7,0.01,3,2328.3,2328.3,Wrap Bag,2.1,0.34,2017-08-19,0.75,1743.79
16097,216153,PFS127122,100922653,2017-03-12,Medium,8,38.61,0.06,3,308.88,308.88,Small Box,2.1,0.56,2017-03-18,0.91,278.42
16098,216154,PFS127121,100922654,2017-05-28,High,5,47.5,0.08,4,237.5,237.5,Small Box,2.8,0.56,2017-05-31,0.94,219.89
16099,216155,PFS127120,100922655,2017-01-06,Critical,21,21.94,0.09,10.5,460.82,460.82,Small Box,7.35,0.56,2017-01-08,0.7,313.1
16100,216156,PFS127119,100922656,2017-09-22,Very Low,8,41.5,0.05,3,332,332,Small Box,2.1,0.56,2017-10-02,0.73,238.64
16101,216157,PFS127118,100922657,2017-09-03,Same Day,5,103.99,0,15.75,519.94,519.94,Small Box,11.03,0.56,2017-09-04,0.73,369.63
16102,216158,PFS127117,100922658,2017-10-02,Medium,9,35.75,0.06,3,321.75,321.75,Small Box,2.1,0.56,2017-10-08,0.73,233.24
16103,216159,PFS127116,100922659,2017-01-30,Medium,11,38.61,0.1,5.25,424.71,424.71,Small Pack,3.68,0.38,2017-02-05,0.74,312.1
16104,216160,PFS127115,100922660,2017-04-03,Medium,4,22.75,0,5.25,91,91,Large Box,3.68,1.48,2017-04-09,0.76,64.08
16105,216161,PFS127114,100922661,2017-02-21,Very Low,3,21.94,0.03,2.33,65.83,65.83,Small Box,1.63,0.56,2017-03-03,0.84,53.18
16106,216162,PFS127113,100922662,2017-11-14,Very Low,2,37.03,0.1,1.33,74.06,74.06,Wrap Bag,0.93,0.34,2017-11-24,0.87,63.16
16107,216163,PFS127112,100922663,2017-06-18,Critical,7,37.03,0,10.5,259.21,259.21,Small Box,7.35,0.56,2017-06-20,0.84,210.14
16108,216164,PFS127111,100922664,2017-01-30,High,1,35.1,0.08,8,35.1,35.1,Jumbo Drum,5.6,5.42,2017-02-02,0.92,21.33
16109,216165,PFS127110,100922665,2017-12-26,Medium,11,175.49,0.07,6,1930.36,1930.36,Medium Box,4.2,1.18,2018-01-01,0.84,1618.44
16110,216166,PFS127109,100922666,2017-12-11,Low,22,35.08,0.1,4.5,771.77,771.77,Wrap Bag,3.15,0.34,2017-12-19,0.76,583.68
16111,216167,PFS127108,100922667,2017-07-02,Low,12,20.48,0.02,3.5,245.7,245.7,Wrap Bag,2.45,0.34,2017-07-10,0.84,203.9
16112,216168,PFS127107,100922668,2017-12-22,Same Day,8,5.2,0,20.25,41.6,41.6,Small Box,14.18,0.56,2017-12-23,0.8,18.54
16113,216169,PFS127106,100922669,2017-01-08,Low,7,22.75,0.02,1.5,159.25,159.25,Wrap Bag,1.05,0.34,2017-01-16,0.84,132.57
16114,216170,PFS127105,100922670,2017-09-11,Medium,3,37.15,0.06,3,111.45,111.45,Small Box,2.1,0.56,2017-09-17,0.67,72.32
16115,216171,PFS127104,100922671,2017-05-13,High,2,22.09,0.03,7,44.17,44.17,Small Pack,4.9,0.38,2017-05-16,0.68,24.88
16116,216172,PFS127103,100922672,2017-07-10,Critical,8,45.8,0.04,10.5,366.38,366.38,Small Box,7.35,0.56,2017-07-12,0.69,243.06
16117,216173,PFS127102,100922673,2017-11-08,Very Low,11,21.94,0.05,1.67,241.38,241.38,Small Box,1.17,0.56,2017-11-18,0.69,164.05
16118,216174,PFS127101,100922674,2017-04-03,Same Day,12,21.94,0.1,15.75,263.33,263.33,Wrap Bag,11.03,0.34,2017-04-04,0.7,172.07
16119,216175,PFS127100,100922675,2017-09-28,Low,15,20.79,0.06,3.5,311.81,311.81,Small Box,2.45,0.56,2017-10-06,0.73,223.61
16120,216176,PFS127099,100922676,2017-01-03,Medium,8,76.69,0.04,4.5,613.5,613.5,Large Box,3.15,1.48,2017-01-09,0.73,445.19
16121,216177,PFS127098,100922677,2017-10-16,High,9,20.79,0.07,7,187.08,187.08,Small Box,4.9,0.56,2017-10-19,0.73,131.71
16122,216178,PFS127097,100922678,2017-12-02,Critical,3,19.67,0.08,7.5,59,59,Jumbo Drum,5.25,5.42,2017-12-04,0.76,34.22
16123,216179,PFS127096,100922679,2017-04-10,Very Low,4,37.03,0.09,2.67,148.12,148.12,Small Box,1.87,0.56,2017-04-20,0.74,107.83
16124,216180,PFS127095,100922680,2017-03-20,Same Day,5,27.72,0.03,15.75,138.61,138.61,Small Pack,11.03,0.38,2017-03-21,0.84,105.2
16125,216181,PFS127094,100922681,2017-06-08,Medium,8,20.79,0.01,5.25,166.3,166.3,Small Box,3.68,0.56,2017-06-14,0.87,140.44
16126,216182,PFS127093,100922682,2017-04-26,Medium,2,41.69,0.03,3,83.38,83.38,Wrap Bag,2.1,0.34,2017-05-02,0.84,67.7
16127,216183,PFS127092,100922683,2017-08-18,Medium,7,18.41,0.07,2.25,128.86,128.86,Large Box,1.58,1.48,2017-08-24,0.92,115.7
16128,216184,PFS127091,100922684,2017-07-20,Very Low,1,20.48,0.06,3,20.48,20.48,Small Box,2.1,0.56,2017-07-30,0.84,14.56
16129,216185,PFS127090,100922685,2017-07-09,Very Low,3,19.88,0.06,2.33,59.63,59.63,Large Box,1.63,1.48,2017-07-19,0.76,42.25
16130,216186,PFS127089,100922686,2017-08-23,Critical,9,15.77,0.03,7.5,141.92,141.92,Small Box,5.25,0.56,2017-08-25,0.84,113.57
16131,216187,PFS127088,100922687,2017-05-08,High,12,20.79,0.1,6,249.44,249.44,Small Box,4.2,0.56,2017-05-11,0.8,194.79
16132,216188,PFS127087,100922688,2017-04-16,Medium,5,32.67,0.04,5.25,163.34,163.34,Medium Box,3.68,1.18,2017-04-22,0.84,132.54
16133,216189,PFS127086,100922689,2017-03-14,Low,4,18.63,0.1,2,74.53,74.53,Small Box,1.4,0.56,2017-03-22,0.69,49.09
16134,216190,PFS127085,100922690,2017-04-02,Low,3,45.1,0.04,3.5,135.3,135.3,Small Box,2.45,0.56,2017-04-10,0.69,89.91
16135,216191,PFS127084,100922691,2017-05-02,Same Day,2,85.24,0.03,11.25,170.48,170.48,Small Box,7.88,0.56,2017-05-03,0.7,110.32
16136,216192,PFS127083,100922692,2017-09-10,Low,2,23.39,0.1,1.5,46.77,46.77,Small Box,1.05,0.56,2017-09-18,0.73,32.38
16137,216193,PFS127082,100922693,2017-10-05,Medium,9,20.79,0.09,4.5,187.08,187.08,Large Box,3.15,1.48,2017-10-11,0.73,132.54
16138,216194,PFS127081,100922694,2017-05-15,High,1,16.34,0.1,7,16.34,16.34,Large Box,4.9,1.48,2017-05-18,0.61,3.61
16139,216195,PFS127080,100922695,2017-06-29,Critical,4,20.48,0.08,9,81.9,81.9,Jumbo Box,6.3,2.96,2017-07-01,0.62,41.56
16140,216196,PFS127079,100922696,2017-06-05,Very Low,7,38.98,0.07,2.33,272.86,272.86,Wrap Bag,1.63,0.34,2017-06-15,0.62,167.97
16141,216197,PFS127078,100922697,2017-08-11,Same Day,8,119.59,0.03,11.25,956.7,956.7,Jumbo Box,7.88,2.96,2017-08-12,0.8,754.52
16142,216198,PFS127077,100922698,2017-06-08,Low,5,20.48,0.1,3.5,102.38,102.38,Small Box,2.45,0.56,2017-06-16,0.84,83.11
16143,216199,PFS127076,100922699,2017-11-13,Medium,2,19.88,0,6.75,39.75,39.75,Wrap Bag,4.73,0.34,2017-11-19,0.61,19.25
16144,216200,PFS127075,100922700,2017-10-18,High,3,19.75,0.08,7,59.24,59.24,Small Box,4.9,0.56,2017-10-21,0.62,31.3
16145,216201,PFS127074,100922701,2017-11-22,Critical,9,19.75,0.03,12,177.72,177.72,Small Pack,8.4,0.38,2017-11-24,0.62,101.91
16146,216202,PFS127073,100922702,2017-11-18,Very Low,11,20.79,0.04,2,228.66,228.66,Jumbo Drum,1.4,5.42,2017-11-28,0.62,135.96
16147,216203,PFS127072,100922703,2017-11-03,Same Day,19,16.65,0.08,11.25,316.41,316.41,Small Box,7.88,0.56,2017-11-04,0.68,207.54
16148,216204,PFS127071,100922704,2017-05-20,Medium,6,1.78,0.09,5.25,10.69,10.69,Wrap Bag,3.68,0.34,2017-05-26,0.69,3.31
16149,216205,PFS127070,100922705,2017-02-07,Medium,9,35.9,0,5.25,323.12,323.12,Medium Box,3.68,1.18,2017-02-13,0.69,217.06
16150,216206,PFS127069,100922706,2017-11-16,Medium,8,18.41,0.09,4.5,147.26,147.26,Medium Box,3.15,1.18,2017-11-22,0.73,102.7
16151,216207,PFS127068,100922707,2017-02-13,Very Low,7,35.1,0.06,3,245.7,245.7,Wrap Bag,2.1,0.34,2017-02-23,0.73,177.71
